read_name	gene_name	./inst/extdata/mapping2apd bam	./inst/extdata/mapping2cox.bam	./inst/extdata/mapping2dbb.bam	./inst/extdata/mapping2mann.bam	./inst/extdata/mapping2mcf.bam	./inst/extdata/mapping2pgf.bam	./inst/extdata/mapping2qbl.bam	./inst/extdata/mapping2ssto.bam
WTCHG_18627:2:102:17653:14031	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:17723:13103	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:102:17867:13432	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:102:17951:2496	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:1799:19629	HLA-DRA	NA	0	0	0	0	1	0	0
WTCHG_18627:2:102:18366:12984	HLA-DRA	NA	1	3	3	3	2	3	3
WTCHG_18627:2:102:18397:14001	HLA-DRA	NA	0	1	1	1	1	1	1
WTCHG_18627:2:102:18893:5330	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:1892:3636	HLA-DRA	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:19149:21004	HLA-DRA	NA	2	2	2	2	0	2	2
WTCHG_18627:2:102:19180:13212	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:102:19349:11989	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:19383:14635	HLA-DRA	NA	1	1	1	1	2	1	1
WTCHG_18627:2:102:19441:8164	HLA-DRA	NA	1	2	2	2	2	2	2
WTCHG_18627:2:102:19556:19210	HLA-DRA	NA	2	NA	NA	NA	NA	NA	NA
WTCHG_18627:2:102:19710:6366	HLA-DRA	NA	1	2	2	2	1	2	2
WTCHG_18627:2:102:1976:15380	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:2137:6302	HLA-DRA	NA	0	2	2	2	1	2	2
WTCHG_18627:2:102:2241:17108	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:102:2549:21104	HLA-DRA	NA	3	2	2	2	0	2	2
WTCHG_18627:2:102:2599:11303	HLA-DRA	NA	3	2	2	2	0	2	2
WTCHG_18627:2:102:2843:15295	HLA-DRA	NA	0	2	2	2	1	2	2
WTCHG_18627:2:102:2960:20800	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:102:3068:11107	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:102:3241:10379	HLA-DRA	NA	0	2	2	2	1	2	2
WTCHG_18627:2:102:3438:8907	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:102:3479:4290	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:3486:12063	HLA-DRA	NA	0	0	1	1	0	1	1
WTCHG_18627:2:102:3677:4277	HLA-DRA	NA	0	2	2	2	1	2	2
WTCHG_18627:2:102:3679:4030	HLA-DRA	NA	NA	3	3	3	2	3	3
WTCHG_18627:2:102:3704:14623	HLA-DRA	NA	NA	2	2	2	0	2	2
WTCHG_18627:2:102:4219:1598	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:102:4599:16844	HLA-DRA	NA	0	3	3	3	NA	3	3
WTCHG_18627:2:102:4701:13117	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:4715:9540	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:102:4773:8203	HLA-DRA	NA	0	3	3	3	NA	3	3
WTCHG_18627:2:102:4800:17578	HLA-DRA	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:102:4859:6443	HLA-DRA	NA	0	0	0	1	0	1	1
WTCHG_18627:2:102:4898:5686	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:102:5006:5329	HLA-DRA	NA	0	0	0	0	1	0	0
WTCHG_18627:2:102:5023:15939	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:5293:19280	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:102:5335:7857	HLA-DRA	NA	1	1	1	1	1	1	1
WTCHG_18627:2:102:5422:13010	HLA-DRA	NA	1	NA	NA	NA	3	NA	NA
WTCHG_18627:2:102:5477:9345	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:102:5515:8028	HLA-DRA	NA	0	3	3	3	NA	3	3
WTCHG_18627:2:102:5550:1945	HLA-DRA	NA	0	3	3	3	NA	3	3
WTCHG_18627:2:102:5652:6850	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:102:5667:10794	HLA-DRA	NA	2	NA	NA	NA	NA	NA	NA
WTCHG_18627:2:102:5975:11823	HLA-DRA	NA	0	0	2	2	0	2	2
WTCHG_18627:2:102:6190:9110	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:6221:5305	HLA-DRA	NA	0	0	0	0	1	0	0
WTCHG_18627:2:102:6344:14318	HLA-DRA	NA	1	2	2	2	1	2	2
WTCHG_18627:2:102:6443:4654	HLA-DRA	NA	3	2	2	2	0	2	2
WTCHG_18627:2:102:6449:7107	HLA-DRA	NA	0	2	2	2	2	2	2
WTCHG_18627:2:102:6565:14382	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:102:6747:9023	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:6855:20325	HLA-DRA	NA	1	0	0	0	0	0	0
WTCHG_18627:2:102:6858:8995	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:6891:14419	HLA-DRA	NA	NA	3	2	2	0	2	2
WTCHG_18627:2:102:6980:11135	HLA-DRA	NA	1	2	2	2	1	2	2
WTCHG_18627:2:102:7026:7724	HLA-DRA	NA	NA	2	2	2	0	2	2
WTCHG_18627:2:102:7107:3094	HLA-DRA	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:102:7393:19788	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:102:7908:2953	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:102:7911:19277	HLA-DRA	NA	NA	NA	NA	NA	3	NA	NA
WTCHG_18627:2:102:8142:12018	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:8214:3355	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:8232:6350	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:102:8239:3343	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:8269:7465	HLA-DRA	NA	2	1	1	1	1	1	1
WTCHG_18627:2:102:8318:6664	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:8405:3622	HLA-DRA	NA	1	2	2	2	1	2	2
WTCHG_18627:2:102:8446:7649	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:102:8457:5239	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:102:8517:5326	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:102:8525:21167	HLA-DRA	NA	1	2	1	1	1	1	1
WTCHG_18627:2:102:8677:17070	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:102:8688:13252	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:102:9106:12264	HLA-DRA	NA	0	0	0	0	1	0	0
WTCHG_18627:2:102:9262:2441	HLA-DRA	NA	0	2	2	2	1	2	2
WTCHG_18627:2:102:9665:8088	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:102:9982:1854	HLA-DRA	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:103:10021:3888	HLA-DRA	NA	2	3	3	3	2	3	3
WTCHG_18627:2:103:10027:13266	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:1005:6890	HLA-DRA	NA	2	2	2	2	1	2	2
WTCHG_18627:2:103:10081:1441	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:103:10084:16298	HLA-DRA	NA	0	3	3	3	3	3	3
WTCHG_18627:2:103:10085:19041	HLA-DRA	NA	3	NA	NA	NA	NA	NA	NA
WTCHG_18627:2:103:10168:16621	HLA-DRA	NA	0	2	2	2	1	2	2
WTCHG_18627:2:103:10305:19786	HLA-DRA	NA	1	2	2	2	1	2	2
WTCHG_18627:2:103:10338:20196	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:103:10457:11645	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:10681:7326	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:10721:20098	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:10821:11928	HLA-DRA	NA	2	1	1	1	0	1	1
WTCHG_18627:2:103:1082:14367	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:11296:9412	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:103:11628:15359	HLA-DRA	NA	0	3	3	3	NA	3	3
WTCHG_18627:2:103:11821:14441	HLA-DRA	NA	0	2	2	2	1	2	2
WTCHG_18627:2:103:12335:9563	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:103:12345:16973	HLA-DRA	NA	2	2	2	2	0	2	2
WTCHG_18627:2:103:12494:2299	HLA-DRA	NA	0	3	3	3	3	3	3
WTCHG_18627:2:103:12498:8616	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:103:12826:10534	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:12841:12509	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:12955:20824	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:103:13106:16360	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:13195:20303	HLA-DRA	NA	1	2	2	2	1	2	2
WTCHG_18627:2:103:13328:4530	HLA-DRA	NA	0	2	2	2	1	2	2
WTCHG_18627:2:103:13407:10398	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:103:13440:3316	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:13488:7076	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:103:13574:10900	HLA-DRA	NA	NA	2	2	2	0	2	2
WTCHG_18627:2:103:13734:19859	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:13831:1502	HLA-DRA	NA	2	2	2	2	1	2	2
WTCHG_18627:2:103:13840:14177	HLA-DRA	NA	0	2	1	1	0	1	1
WTCHG_18627:2:103:13945:19197	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:13985:7459	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:14040:2735	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:14131:12427	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:14415:11696	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:103:14656:3604	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:14710:16099	HLA-DRA	NA	1	3	3	3	NA	3	3
WTCHG_18627:2:103:14815:10216	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:14890:9068	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:103:15176:7144	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:103:15184:7288	HLA-DRA	NA	NA	2	2	2	0	2	2
WTCHG_18627:2:103:15372:15759	HLA-DRA	NA	0	3	3	3	NA	3	3
WTCHG_18627:2:103:15503:14864	HLA-DRA	NA	0	2	2	2	1	2	2
WTCHG_18627:2:103:15586:17030	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:15617:8517	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:15724:2958	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:103:15736:16355	HLA-DRA	NA	3	2	2	2	0	2	2
WTCHG_18627:2:103:15781:2355	HLA-DRA	NA	0	2	2	2	1	2	2
WTCHG_18627:2:103:15870:4884	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:16069:4184	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:16176:13428	HLA-DRA	NA	0	0	0	0	0	0	0
WTCHG_18627:2:103:16287:21282	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:16557:17327	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:16897:15607	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:103:16957:19113	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:16993:5666	HLA-DRA	NA	NA	NA	1	1	NA	1	1
WTCHG_18627:2:103:17028:16873	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:103:17067:2337	HLA-DRA	NA	3	2	2	2	0	2	2
WTCHG_18627:2:103:17305:11053	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:103:17356:6006	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:17397:6050	HLA-DRA	NA	2	4	4	4	3	4	4
WTCHG_18627:2:103:17516:20788	HLA-DRA	NA	0	1	0	0	0	0	0
WTCHG_18627:2:103:17585:16405	HLA-DRA	NA	2	2	2	2	1	2	2
WTCHG_18627:2:103:17686:14163	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:17692:5833	HLA-DRA	NA	0	1	1	1	0	1	1
WTCHG_18627:2:103:17731:14448	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:103:17779:2408	HLA-DRA	NA	2	1	1	1	0	1	1
WTCHG_18627:2:103:17791:18134	HLA-DRA	NA	3	2	2	2	0	2	2
WTCHG_18627:2:103:17797:7964	HLA-DRA	NA	0	2	2	2	1	2	2
WTCHG_18627:2:103:17810:5707	HLA-DRA	NA	1	2	1	1	1	1	1
WTCHG_18627:2:103:17931:16255	HLA-DRA	NA	1	1	1	1	0	1	1
WTCHG_18627:2:103:18248:15594	HLA-DRA	NA	3	2	2	2	0	2	2
WTCHG_18627:2:100:10697:10034	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:100:11309:6608	HLA-DRB1	1	0	NA	NA	NA	4	0	NA
WTCHG_18627:2:100:11312:9818	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:100:12309:12699	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:100:12340:2941	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:100:12361:19432	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:12362:5045	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:100:12483:17397	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:12887:3493	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:12970:11127	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:13497:4211	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:100:13532:4324	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:13918:11035	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:13956:14806	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:100:14148:14171	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:14479:7515	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:100:15068:20062	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:15368:10755	HLA-DRB1	NA	3	NA	NA	NA	1	3	NA
WTCHG_18627:2:100:15657:4293	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:15772:16884	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:1596:19520	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:16279:6251	HLA-DRB1	NA	2	NA	NA	NA	NA	2	NA
WTCHG_18627:2:100:18337:10666	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:19027:11997	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:1910:11448	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:100:2067:12304	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:100:2178:8105	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:100:3057:12805	HLA-DRB1	2	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:100:3361:8577	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:100:3849:15372	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:100:4187:13292	HLA-DRB1	NA	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:100:4382:5991	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:100:4912:12032	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:4951:1358	HLA-DRB1	3	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:5869:4130	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:6082:16574	HLA-DRB1	3	NA	NA	NA	NA	NA	NA	NA
WTCHG_18627:2:100:6650:1529	HLA-DRB1	NA	NA	2	NA	NA	NA	NA	NA
WTCHG_18627:2:100:6729:20471	HLA-DRB1	NA	2	NA	NA	NA	NA	2	NA
WTCHG_18627:2:100:7708:6696	HLA-DRB1	NA	0	NA	NA	NA	NA	0	3
WTCHG_18627:2:100:8091:11967	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:100:9106:18132	HLA-DRB1	2	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:100:9766:2260	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:100:9929:16197	HLA-DRB1	2	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:100:9968:18482	HLA-DRB1	2	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:101:10215:16207	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:10969:8356	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:1120:3110	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:101:11295:2828	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:11302:19045	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:11833:7554	HLA-DRB1	NA	NA	3	3	NA	NA	NA	NA
WTCHG_18627:2:101:12467:20833	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:13005:8905	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:13652:6995	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:14655:18266	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:1516:15924	HLA-DRB1	2	1	NA	NA	NA	4	1	NA
WTCHG_18627:2:101:16077:15554	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:16555:12345	HLA-DRB1	4	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:101:16594:11545	HLA-DRB1	3	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:101:16691:18701	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:16842:18846	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:17015:12914	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:101:17156:9989	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:17938:14905	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:17945:5512	HLA-DRB1	3	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:101:18199:18931	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:101:18219:10145	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:18573:1800	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:18992:11450	HLA-DRB1	3	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:101:2178:12985	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:2363:10206	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:2484:19180	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:3406:10677	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:101:3922:5196	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:4425:1506	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:5031:17451	HLA-DRB1	NA	NA	3	NA	NA	NA	NA	NA
WTCHG_18627:2:101:5064:17999	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:101:5114:4121	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:5166:14412	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:5170:7747	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:5266:18940	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:5592:4650	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:5623:9609	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:5924:11330	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:5924:18673	HLA-DRB1	NA	2	NA	NA	NA	0	2	NA
WTCHG_18627:2:101:6436:1191	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:101:6773:10517	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:7071:16509	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:101:8295:6321	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:101:8407:20141	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:101:8494:3972	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:101:8563:9407	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:8940:11996	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:101:9784:6065	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:9897:16812	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:101:9951:7093	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:1038:11713	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:11398:15658	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:102:1151:13158	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:11574:3701	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:11877:20058	HLA-DRB1	3	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:102:12533:1654	HLA-DRB1	NA	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:102:1297:6518	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:13394:13765	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:13627:18267	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:14362:1497	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:14869:4509	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:15182:8101	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:16016:13385	HLA-DRB1	1	NA	NA	NA	NA	NA	NA	NA
WTCHG_18627:2:102:16071:10048	HLA-DRB1	NA	0	NA	NA	NA	4	0	NA
WTCHG_18627:2:102:16462:9057	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:16761:1694	HLA-DRB1	NA	NA	NA	NA	NA	2	NA	NA
WTCHG_18627:2:102:16767:3095	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:16767:5672	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:1717:5245	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:17316:16178	HLA-DRB1	1	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:17464:9359	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:17703:2682	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:17969:7097	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:18168:11127	HLA-DRB1	1	0	NA	NA	NA	3	0	NA
WTCHG_18627:2:102:18584:14515	HLA-DRB1	3	0	NA	NA	NA	2	0	NA
WTCHG_18627:2:102:19229:3427	HLA-DRB1	NA	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:102:2048:11979	HLA-DRB1	NA	NA	NA	NA	NA	3	NA	NA
WTCHG_18627:2:102:2306:16236	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:2493:12162	HLA-DRB1	3	1	NA	NA	NA	NA	1	NA
WTCHG_18627:2:102:3144:8398	HLA-DRB1	NA	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:3247:2933	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:102:3617:15525	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:3759:7153	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:4447:2389	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:102:4939:12733	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:5372:18990	HLA-DRB1	NA	NA	NA	NA	NA	1	NA	NA
WTCHG_18627:2:102:5551:6737	HLA-DRB1	0	NA	NA	NA	NA	NA	NA	NA
WTCHG_18627:2:102:5592:2328	HLA-DRB1	NA	NA	NA	NA	NA	0	NA	NA
WTCHG_18627:2:102:6021:14039	HLA-DRB1	2	0	NA	NA	NA	NA	0	NA
WTCHG_18627:2:102:6254:19844	HLA-DRB1	NA	2	NA	NA	NA	0	2	NA
